profile,task,mode,backend,round_index,batch_size,input_width,output_width,processed_bits,block_width,lut_table_bytes,stream_chunk_size,stream_chunk_plan,active_input_bytes,l1_fit_active_input,warmups,repeats,timed,correctness_passed,skip_reason,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,samples_s,elapsed_s,affinity_status,seed
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,100,255,16,25500,,,1000.0,100,3187.5,True,10,15,True,True,,0.0007076999172568,0.0006175000453367,0.0032124000135809,0.0010600765194822,1.497918105729429,36.0322212539496,0.1413028284468611,27.752937931640474,0.000710299937055;0.000692800036632;0.00302760000341;0.000698499963619;0.000696600065567;0.00267710001208;0.000707699917257;0.000617500045337;0.0026821999345;0.000696000060998;0.000692800036632;0.00271099992096;0.000697700073943;0.000878099934198;0.00321240001358,0.0416020000120624,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,100,255,16,25500,14.0,622592.0,1000.0,100,3187.5,True,10,15,True,True,,9.009998757392168e-05,8.889997843652964e-05,0.0021361000835895,0.0005280657433661,5.860885862308032,283.0189069568824,1.109878066497578,3.5333328460361444,9.23000043258e-05;8.97999852896e-05;9.0999994427e-05;8.92999814823e-05;9.03999898583e-05;8.90999799594e-05;0.00213610008359;0.000102199963294;9.0999994427e-05;8.90999799594e-05;9.00999875739e-05;9.18000005186e-05;8.88999784365e-05;8.91000963748e-05;8.91999807209e-05,0.0140091000357642,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,300,255,16,76500,,,,,9562.5,True,10,15,True,True,,0.0040872999234125,0.001882099895738,0.0070649000117555,0.0015067962809077,0.3686532207427808,18.71651247362583,0.073398088131866,53.42875716879088,0.00477100000717;0.00456549995579;0.00418540008832;0.00408729992341;0.00684190005995;0.00188209989574;0.00408460001927;0.00620619999245;0.00265360006597;0.0025553999003;0.0037945000222;0.0038958999794;0.00706490001176;0.00399280001875;0.00561430002563,0.1175676999846473,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,300,255,16,76500,14.0,622592.0,,,9562.5,True,10,15,True,True,,0.0001739000435918,0.0001676999963819,0.002459599985741,0.0007647393996543,4.397580264264819,439.9078828269034,1.7251289522623665,2.2732031842072806,0.000176000059582;0.000173299922608;0.000172200030647;0.00223290000577;0.000180899980478;0.000174000044353;0.000175799941644;0.000173900043592;0.000173299922608;0.000172100029886;0.000172000029124;0.000172200030647;0.00245959998574;0.000210599973798;0.000167699996382,0.0231484998948872,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,300,255,16,76500,,,1000.0,300,9562.5,True,10,15,True,True,,0.0040765999583527,0.0029114000499248,0.0060862000100314,0.0009156705860363,0.224616247704225,18.765638223406107,0.0735907381310043,53.28888834448032,0.00608620001003;0.00389699998777;0.00406189996284;0.00373380002566;0.0059581999667;0.00584320002235;0.00380619999487;0.00407659995835;0.00410719995853;0.00385600002483;0.00291140004992;0.00432859989814;0.00416780007072;0.0036782999523;0.0041655000532,0.1158274000044912,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,300,255,16,76500,14.0,622592.0,1000.0,300,9562.5,True,10,15,True,True,,0.0001763000618666,0.0001640000846236,0.0007864000508561,0.0001963129015285,1.1135157835455567,433.9193032040285,1.7016443262903078,2.304575972112955,0.000176600064151;0.000174099928699;0.000176300061867;0.000234800041653;0.000175300054252;0.000786400050856;0.000184599892236;0.000165300094523;0.000282499939203;0.000175600056536;0.000690099899657;0.000170000013895;0.000164000084624;0.000260100001469;0.000164399971254,0.0182835001032799,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,500,255,16,127500,,,,,15937.5,True,10,15,True,True,,0.0070863999426364,0.0049976999871432,0.009985200013034,0.0014499662601584,0.2046125355463615,17.992210576893257,0.0705576885368362,55.57960739322737,0.00533720001113;0.00998520001303;0.00545199995395;0.008278699941;0.00720960006583;0.00543979997747;0.00521660002414;0.00716469995677;0.00499769998714;0.00720630004071;0.00789929996245;0.00541330000851;0.00708639994264;0.00749680004083;0.00548179994803,0.1779709999682381,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,500,255,16,127500,14.0,622592.0,,,15937.5,True,10,15,True,True,,0.0002603000029921,0.0002416999777778,0.002009299932979,0.0004792069113839,1.840979277278128,489.8194334782375,1.9208605234440688,2.0415686509188484,0.000374499941245;0.000255599967204;0.000244299997576;0.000243100104854;0.000245000002906;0.000245000002906;0.000241699977778;0.000242699985392;0.00200929993298;0.000272300094366;0.00026119989343;0.000260700006038;0.000260300002992;0.00102180009708;0.000296400045045,0.0200536999618634,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,500,255,16,127500,,,1000.0,500,15937.5,True,10,15,True,True,,0.0066506000002846,0.0052926999051123,0.0080082999775186,0.000839999597932,0.1263043331272582,19.17120259744138,0.0751811866566328,52.16156862968323,0.00607990007848;0.00650399993174;0.00720500003081;0.00798019999638;0.00546370004304;0.00753740000073;0.00563760008663;0.00700109999161;0.00665060000028;0.00800829997752;0.00630100001581;0.00529269990511;0.0069242999889;0.00640750001185;0.00706830003764,0.1781768000219017,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,500,255,16,127500,14.0,622592.0,1000.0,500,15937.5,True,10,15,True,True,,0.0002646999200806,0.000255300081335,0.0022706999443471,0.0007774459476229,2.9370841796485534,481.6775160384474,1.888931435444892,2.0760778045537425,0.00212279998232;0.000277000013739;0.000255300081335;0.000256099971011;0.00026500003878;0.000264699920081;0.000266700051725;0.000263900030404;0.00193099991884;0.00128940003924;0.000259399996139;0.00227069994435;0.00025770009961;0.000262299901806;0.000257300096564,0.0260950999800115,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,700,255,16,178500,,,,,22312.5,True,10,15,True,True,,0.0108327000634744,0.0088672999991104,0.0143808999564498,0.0014098626109974,0.1301487720269514,16.477886302960002,0.0646191619723921,60.6873953135825,0.0143808999564;0.00932379998267;0.010407099966;0.0124766000081;0.00886729999911;0.0109779000049;0.0100706999656;0.0108327000635;0.0121027999558;0.010759399971;0.0120061000343;0.00986499991268;0.0107538000448;0.0112604999449;0.0124377000611,0.2821888999314978,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,700,255,16,178500,14.0,622592.0,,,22312.5,True,10,15,True,True,,0.0003623999655246,0.0003198999911546,0.0041265999898314,0.001064381934968,2.937036523795184,492.5497157307183,1.9315675126694831,2.030251907701252,0.000362399965525;0.000376699957997;0.000352400005795;0.000322300009429;0.000319899991155;0.00236290006433;0.00049130001571;0.000348999979906;0.000354899908416;0.000350600108504;0.00412659998983;0.000363499973901;0.000351900001988;0.000423499965109;0.00110039999709,0.0302705999929457,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,700,255,16,178500,,,1000.0,700,22312.5,True,10,15,True,True,,0.0106289000250399,0.0079595000715926,0.0133886999683454,0.0015643241887929,0.1471764891106003,16.793835634871325,0.0658581789602797,59.54565840358494,0.00890639994759;0.0126550999703;0.0111732999794;0.00795950007159;0.0108538999921;0.00885149999522;0.00885389989708;0.0108195000794;0.010628900025;0.00895240006503;0.0109014000045;0.0133886999683;0.00862320000306;0.0106960999547;0.00918140006252,0.2716014999896288,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,700,255,16,178500,14.0,622592.0,1000.0,700,22312.5,True,10,15,True,True,,0.0003584999358281,0.000347499968484,0.0035945000126957,0.0010405324961187,2.9024621544633185,497.908038916821,1.9525805447718472,2.008403001838372,0.000357800046913;0.000347499968484;0.000350999995135;0.00239249994047;0.000368500011973;0.000350499991328;0.000356600037776;0.000350799993612;0.000358600053005;0.00238829990849;0.000359600060619;0.000358499935828;0.0003555000294;0.000409199972637;0.0035945000127,0.0297717000357806,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,1000,255,16,255000,,,,,31875.0,True,10,15,True,True,,0.0146476000081747,0.0107980000320822,0.0183217999292537,0.0021345745619866,0.145728621808032,17.408995320577116,0.0682705698846161,57.44156865950893,0.0150032000383;0.0183217999293;0.0157099000644;0.0128706999822;0.014487599954;0.0149560000282;0.0109714999562;0.0147840999998;0.0121531999903;0.0146476000082;0.012589699938;0.0160184000852;0.0146132000955;0.0171924999449;0.0107980000321,0.3702123999828473,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,1000,255,16,255000,14.0,622592.0,,,31875.0,True,10,15,True,True,,0.0005526000168174,0.0004755000118166,0.0026027999119833,0.000908751595968,1.6445015713205684,461.4549262386982,1.8096271617203847,2.1670588894801983,0.00256260007154;0.000531799974851;0.000523700029589;0.00260279991198;0.000552600016817;0.00050680001732;0.000508700031787;0.00200589990709;0.00056489999406;0.00226810004096;0.0011727999663;0.000485499971546;0.000475500011817;0.000480400049128;0.00250850000884,0.0365932999411597,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,1000,255,16,255000,,,1000.0,1000,31875.0,True,10,15,True,True,,0.0147560000186786,0.0127494999906048,0.0187200999353081,0.0015920330932016,0.1078905591750091,17.28110596890845,0.0677690430153272,57.8666667399161,0.0130250999937;0.0147560000187;0.0128372999607;0.0141205000691;0.015284000081;0.0162780999672;0.0187200999353;0.0148477000184;0.0165071999654;0.0152250999818;0.0140206000069;0.0127494999906;0.014944500057;0.0143825999694;0.013319700025,0.365580299985595,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,1000,255,16,255000,14.0,622592.0,1000.0,1000,31875.0,True,10,15,True,True,,0.0004754000110551,0.0004267999902367,0.0025422000326216,0.0009416199771283,1.9806898511389963,536.3903956039381,2.103491747466424,1.8643137688438096,0.000451300060377;0.000438799965195;0.000426799990237;0.00252119998913;0.00254220003262;0.000496199936606;0.000499200075865;0.00251999998;0.000487599987537;0.000475300010294;0.000473099993542;0.00251979997847;0.000475400011055;0.000470399972983;0.00046640005894,0.0384289999492466,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,1500,255,16,382500,,,,,47812.5,False,10,15,True,True,,0.0209569999715313,0.0189211999531835,0.0292441999772563,0.0026520123833635,0.1265454209555795,18.25165818197263,0.0715751301253828,54.78954240923224,0.0198450000025;0.019984500017;0.0221852998948;0.0204561999999;0.0232935000677;0.0209569999715;0.0195500999689;0.019805500051;0.0219146999298;0.0229766999837;0.0224540999625;0.019892900018;0.0246795000276;0.0189211999532;0.0292441999773,0.5571664000162855,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,1500,255,16,382500,14.0,622592.0,,,47812.5,False,10,15,True,True,,0.0008442000253126,0.0005901999538764,0.0048127999762073,0.001293220335342,1.5318885294550442,453.0916708494085,1.7768300817623863,2.2070588897061505,0.000678499927744;0.00271320005413;0.000677800038829;0.00246749992948;0.000844200025313;0.00281830003951;0.000608200090937;0.000590199953876;0.0023675999837;0.00271590007469;0.000684099970385;0.00271559995599;0.000688300002366;0.000666100066155;0.00481279997621,0.0497727999463677,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,1500,255,16,382500,,,1000.0,1000;500,31875.0,True,10,15,True,True,,0.0218105999520048,0.0160155999474227,0.0254650000715628,0.002403596068114,0.1102031156136606,17.537344265710594,0.068773899081218,57.02117634511072,0.0247698000167;0.0193124000216;0.0218328000046;0.0226313000312;0.0207329000114;0.021810599952;0.0240893000737;0.0160155999474;0.0215002000332;0.0224876999855;0.0190535999136;0.0254650000716;0.0232636999572;0.0210055999923;0.0206071999855,0.5449345000088215,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,1500,255,16,382500,14.0,622592.0,1000.0,1000;500,31875.0,True,10,15,True,True,,0.00138989998959,0.0006820000708103,0.0033170999959111,0.0010654052307027,0.7665337352919704,275.19965671258,1.0792143400493337,3.63372546298052,0.00331709999591;0.000739200040698;0.00248339993414;0.000730099971406;0.00068200007081;0.00284590001684;0.000784799922258;0.00277670007199;0.00138989998959;0.0027499999851;0.00074729998596;0.00253349996638;0.000683499965817;0.000684900092892;0.00297009991482,0.0527282999828457,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,2000,255,16,510000,,,,,63750.0,False,10,15,True,True,,0.0289153000339865,0.0226344999391585,0.0337620000354945,0.002959396570638,0.1023470815505831,17.637721185689042,0.0691675340615256,56.696666733307,0.0290188000072;0.0298829000676;0.0249065000098;0.0300133000128;0.0284351999871;0.0268890999723;0.028915300034;0.0226344999392;0.0337620000355;0.0259855999611;0.0271647999762;0.02851990005;0.0313597999047;0.0298807000509;0.033278399962,0.7266232999972999,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,2000,255,16,510000,14.0,622592.0,,,63750.0,False,10,15,True,True,,0.0009531000396236,0.0007400000467896,0.0060612999368458,0.0017244930771476,1.809351595272814,535.0959802723002,2.098415608910981,1.8688236071052504,0.000747099984437;0.000857000006363;0.00293660000898;0.00074000004679;0.00606129993685;0.000984900048934;0.00295919994824;0.000787600059994;0.000782799907029;0.000840199994855;0.00297860009596;0.000899399979971;0.00501840002835;0.000953100039624;0.0030971999513,0.0636043000267818,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,2000,255,16,510000,,,1000.0,1000;1000,31875.0,True,10,15,True,True,,0.0290136000839993,0.0249287000624462,0.0333648999221622,0.0027756282072468,0.0956664529465817,17.577963386944838,0.0689331897527248,56.889411929410464,0.0318800000241;0.0306949999649;0.0266329000005;0.0302310000407;0.0255084999371;0.0259696000721;0.0319861999014;0.0263709999854;0.0249287000624;0.0333648999222;0.029013600084;0.0287363999523;0.0304141999222;0.0326326000504;0.0277516000206,0.7207062999950722,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,2000,255,16,510000,14.0,622592.0,1000.0,1000;1000,31875.0,True,10,15,True,True,,0.0010959999635815,0.0008664999622851,0.0084682999877259,0.002127266095479,1.9409362829971664,465.328482615453,1.8248175788841292,2.149019536434436,0.000950200017542;0.00307849992532;0.000922200037166;0.000866499962285;0.00309590005782;0.00384579994716;0.00096910004504;0.000941199949011;0.00489710003603;0.00846829998773;0.00109599996358;0.00100970000494;0.00297909998335;0.00297190004494;0.000910999951884,0.0660903000971302,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,3000,255,16,765000,,,,,95625.0,False,10,15,True,True,,0.0449276999570429,0.0384282000595703,0.0518832999514415,0.0036882283955714,0.0820925264168419,17.027357303655545,0.0667739502104139,58.72901955169011,0.0437613000395;0.0394986999454;0.047429600032;0.0426015999401;0.0464969000313;0.0427061000373;0.0417529999977;0.0450044000754;0.044927699957;0.0426271000179;0.0518832999514;0.0495779999765;0.0384282000596;0.0484523000196;0.0459393999772,1.1125495999585835,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,3000,255,16,765000,14.0,622592.0,,,95625.0,False,10,15,True,True,,0.0031364999013021,0.0012407000176608,0.0065916000166907,0.0014046702093404,0.4478464063580261,243.9024466993926,0.956480183134873,4.099999870983214,0.00124070001766;0.00307900004555;0.00335549993906;0.00126369995996;0.00334410008509;0.00659160001669;0.00126830011141;0.0031364999013;0.00347120000515;0.0034302000422;0.00139029999264;0.00346599996556;0.00148480001371;0.00287910003681;0.00338329991791,0.0872662999900057,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,3000,255,16,765000,,,1000.0,1000;1000;1000,31875.0,True,10,15,True,True,,0.042710900073871,0.037669499986805,0.0567510001128539,0.0051253626603016,0.1200012795665046,17.911118676424223,0.0702396810840165,55.83124192662878,0.038341699983;0.043395100045;0.0421107999282;0.0449660000158;0.0506563999224;0.0402740000281;0.0436141999671;0.0427109000739;0.0567510001129;0.050274600042;0.0406421000371;0.0434449999593;0.0376694999868;0.040227200021;0.042113399948,1.1011945999925956,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,3000,255,16,765000,14.0,622592.0,1000.0,1000;1000;1000,31875.0,True,10,15,True,True,,0.003190099960193,0.0014016999630257,0.0034918000455945,0.0009830433355354,0.3081543988596451,239.80439783890304,0.9404094032898158,4.17006530744188,0.00143239996396;0.00343539996538;0.00345150008798;0.00319009996019;0.00152209994849;0.00148199999239;0.00304040010087;0.00140169996303;0.00349180004559;0.00346960010938;0.00142590003088;0.00341920007486;0.00338919996284;0.00344499992207;0.00141040002927,0.0793246999382972,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,5000,255,16,1275000,,,,,159375.0,False,10,15,True,True,,0.0695825000293552,0.0645999999251216,0.0795929000014439,0.004374601027707,0.0628692706623292,18.32357272966775,0.0718571479594813,54.57450982694533,0.0695560000604;0.0680467999773;0.0651147000026;0.0729138999013;0.0695825000294;0.0721932000015;0.0795929000014;0.0689601999475;0.068262899993;0.0690570999868;0.0699639000231;0.0645999999251;0.0726570000406;0.0761416999158;0.0784094000701,1.821387100033462,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,0,5000,255,16,1275000,14.0,622592.0,,,159375.0,False,10,15,True,True,,0.0054334999294951,0.0024313000030815,0.0085218000458553,0.0015387857763982,0.2832034225389581,234.65538171424333,0.9202171831931112,4.261568572153063,0.00478690001182;0.00499519996811;0.00656140001956;0.00476889999118;0.0054334999295;0.00478710001335;0.00657299999148;0.00580150005408;0.00479580007959;0.00443579989951;0.00702770007774;0.00243130000308;0.00682929996401;0.00852180004586;0.00780550006311,0.1630024999612942,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,0,5000,255,16,1275000,,,1000.0,1000;1000;1000;1000;1000,31875.0,True,10,15,True,True,,0.0717559000477194,0.0640566000947728,0.0771644000196829,0.0036433217700802,0.0507738286002588,17.76857372218999,0.0696806812634901,56.27913729232901,0.0742544999812;0.0684194000205;0.0670590000227;0.0709581999108;0.0740534000797;0.0741051998921;0.0770325000631;0.0723346999148;0.0640566000948;0.0694679000881;0.0715574000496;0.0687675999943;0.0717559000477;0.0771644000197;0.07380750007,1.862053000018932,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,0,5000,255,16,1275000,14.0,622592.0,1000.0,1000;1000;1000;1000;1000,31875.0,True,10,15,True,True,,0.0043856999836862,0.00397379999049,0.0075520999962463,0.0010977426656928,0.2503004468559664,290.7175604219863,1.1400688643999466,3.4397646930872225,0.00755209999625;0.00436100002844;0.00438569998369;0.00695049995556;0.00452389998827;0.00433400005568;0.00445439992473;0.00397379999049;0.00442010001279;0.00437750003766;0.00436799996532;0.00635569996666;0.00428500003181;0.00438189995475;0.00481529999524,0.1347240000031888,psutil cpu_affinity set to 2,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,0,7000,255,16,1785000,,,,,223125.0,False,10,15,True,True,,0.099763499922119,0.0898583000525832,0.1458528999937698,0.0133549941434051,0.1338665358957017,17.89231533971312,0.0701659425086789,55.88991592275579,0.106269499986;0.0969766000053;0.0996061000042;0.115889600012;0.0941409000661;0.0998211000115;0.100774700055;0.10972930002;0.0898583000526;0.0980623000069;0.0947465999052;0.145852899994;0.101172800059;0.0984572999878;0.0997634999221,2.620052400045097,psutil cpu_affinity set to 2,42
